participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.comments_general,player.comments_unclear,player.year_birth,player.female,player.study_field,player.study_lvl,player.gpa,player.nationality,player.other_nationality,player.country_born,player.other_country_born,player.years_lived_australia,player.past_experiments,player.reasons_effort_general,player.effort_fac_leader_payoff,player.effort_fac_member_payoff,player.effort_fac_diff_return,player.effort_fac_zero,player.effort_fac_none,player.reasons_beliefs_general,player.belief_fac_leader_payoff,player.belief_fac_strategy,player.belief_fac_member_payoff,player.belief_fac_diff_return,player.belief_fac_zero,player.belief_fac_none,player.belief_dictator_gave,player.risk_invest,player.risk_keep,player.risk_payoff,player.risk_success,player.droppedoutRG,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
23,4d27xwp1,P23,0,73,74,el_end,A_Dropout,2020-10-20 03:02:28.627046+00:00,1,,,0,23,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,25,25,,0,1,0,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
24,yi2vy41q,P24,0,74,74,el_end,B_End,2020-10-20 03:04:23.201163+00:00,1,,,10.5,24,it was good!,"no, it was clear.",1997,0,Engineering,3rd-year undergraduate,H2B (70%-74%),Bangladeshi,,BD,,2-5 years,3,probability of succeeding.,1,0,0,0,0,probablity of success or failure,0,1,0,0,0,0,3,50,0,150,1,,0,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
1,4slvagsr,P2,0,74,74,el_end,B_End,2020-10-20 00:53:48.457498+00:00,1,,,32.5,1,"Well, I enjoyed the today's experiment like I always have. But I was wondering how the rationality could be linked to the subjectivity of the individuals because while making economic or financial decisions, human personality traits do play an important part, consciously or unconsciously. So any inferences deduced as such would have a limited scope of universality.","No. Everything was clear to me. The one question which I didn't answer correctly, I was unable to focus on the question. Otherwise everything was clear.",1979,1,Arts/ Social Sciences,Graduate student,H2A (75%-79%),Pakistani,,PK,,2-5 years,6,"I observed that whatever I decided, it had no considerable effect on the pay-off of my group members. The only thing affected was my own pay-off being the group leader. So I tried to minimized the loss in case the investment is failed.",0,0,1,0,0,,0,0,0,0,0,0,2,50,0,150,1,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
2,sq7f69mu,P1,0,74,74,el_end,B_End,2020-10-20 00:53:50.320224+00:00,1,,,7.5,2,it's interesting,all clear,1995,0,Engineering,Graduate student,H2A (75%-79%),Uzbek,,UZ,,1-2 years,2,,0,0,0,0,0,looking at the odds,1,0,1,0,1,0,4,50,0,150,1,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
3,kabesy6f,P4,0,74,74,el_end,B_End,2020-10-20 00:54:00.488841+00:00,1,,,7.5,3,It was ok. I because I was stupid answered the questions wrong. Not because the questions werent explained clearly.,No,2000,0,Commerce (Economics),3rd-year undergraduate,H1 (80%-100%),Australian,,IN,,More than 5 years,4,,0,0,0,0,0,ratio of expected payoff to the leader,1,0,0,1,0,0,4,50,0,150,1,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
4,r9759oqx,P3,0,74,74,el_end,B_End,2020-10-20 00:54:07.756989+00:00,1,,,3.35,4,The experiment today was very well run and really easy to follow.    I personally found it interesting from a psychological point of view the choice confliction between choosing a decision based on what you want but also keeping in mind that you determined the outcome of others.,All parts of the experiment were very clear and the instructions were well written.,1999,1,Science,2nd-year undergraduate,H3 (65%-69%),Australian,,AU,,Born in Australia,4,"I considered the pay out that my team members would receive, wanting to be fair to them. I did however when there was a guaranteed payment if the investment failed I decided to see if I could gain more because I knew they would still get something. Also took into consideration the success rate of the investments.",1,1,0,1,0,,0,0,0,0,0,0,3,33,17,17,0,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
5,a877rn5q,P5,0,74,74,el_end,B_End,2020-10-20 00:54:23.540953+00:00,1,,,7.5,5,It was pretty good,none,1997,0,Engineering,Graduate student,H2A (75%-79%),Indian,,IN,,1-2 years,1,,0,0,0,0,0,The risk taken by the leader. and bearing costs for his teammates,0,1,0,0,0,0,5,50,0,150,1,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
6,h4o3sav5,P6,0,74,74,el_end,B_End,2020-10-20 00:54:28.586369+00:00,1,,,11.25,6,"The experiment, I think, made to measure the market's probability to purchase investment products based on certain risk factors.",in the last part about dividing 300 endowment,1993,0,Arts/ Social Sciences,Graduate student,H2A (75%-79%),Indonesian,,ID,,Less than 1 year,3,,0,0,0,0,0,"total revenue. meaning that if I take  too big portion of revenue but affect too much for my member, I think they will not join me in the next project investment",1,1,1,1,1,0,2,25,25,25,0,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
7,76517cfl,P7,0,74,74,el_end,B_End,2020-10-20 00:55:09.380764+00:00,1,,,4,7,Very good,Everything was very clear,1998,0,Science,Graduate student,H2B (70%-74%),Australian,,AU,,Born in Australia,1,I chose the most conservative options,0,0,1,1,0,,0,0,0,0,0,0,2,20,30,30,0,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
8,s6r5yeh3,P8,0,74,74,el_end,B_End,2020-10-20 00:55:36.279138+00:00,1,,,5,8,"The experiment has been explained in details with give examples given. Instructions are straight-forward and easy to understand. Questions are not too long, so I enjoyed doing it.","No, as I said in the previous questions, instructions were given clearly and experiment was explained with example, it is fairly easy to understand.",1994,1,Commerce (non-Economics),3rd-year undergraduate,H3 (65%-69%),Macanese,,CN,,More than 5 years,4,,0,0,0,0,0,1. The return profit of a success outcome.   2. The success rate of each experiment.  3. The total return profit for the leader of each scenario.,1,1,1,1,0,0,2,25,25,100,1,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
9,gixfhz1y,P9,0,74,74,el_end,B_End,2020-10-20 00:55:36.763824+00:00,1,,,0,9,Good,Clear enough,1987,0,Engineering,Graduate student,H1 (80%-100%),Sri Lankan,,LK,,2-5 years,7,,0,0,0,0,0,Leaders return,0,1,0,0,0,0,2,50,0,0,0,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
10,71whv137,P10,0,74,74,el_end,B_End,2020-10-20 00:55:37.533621+00:00,1,,,22.5,10,"When information is shared, then probably we think that decision-maker will act in his/her benefit.","No, everything was clear.",1994,1,Commerce (Economics),Graduate student,H1 (80%-100%),Indian,,IN,,1-2 years,3,What will be more beneficial for the leader and the members.,1,0,1,0,0,,0,0,0,0,0,0,3,50,0,150,1,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
11,5bdwghg6,P11,0,74,74,el_end,B_End,2020-10-20 00:55:56.652377+00:00,1,,,10,11,I thought it was really interesting since you aren't exactly sure how selfish people were going to be when picking options and also when it came to dividing the amount in second part of experiment.,"It took me awhile to figure out what was required from us in Task 1, especially when we had to guess what was the likeliness of the leader of our group picking a specific option. I think it may have been the wording that I found confusing?",1996,1,Arts/ Social Sciences,Graduate student,H2B (70%-74%),Filipino,,PH,,2-5 years,2,,0,0,0,0,0,the likeliness of the investment decision succeeding and how much the leader would make if the investment decision was successful,1,0,0,1,0,0,3,50,0,0,0,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
12,w15idug3,P12,0,74,74,el_end,B_End,2020-10-20 00:56:00.949780+00:00,1,,,15,12,Well organized and clearly facilitated given the online environment,No. The instruction doc and practice questions made everything clear.,1997,1,Commerce (non-Economics),Graduate student,H1 (80%-100%),Indian,,AE,,1-2 years,1,,0,0,0,0,0,Whether they would feel a sense of responsibility in ensuring that the people that depended on him/her gained something and were not taken advantage of,1,0,0,0,0,0,3,25,25,100,1,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
13,qsgraydi,P13,0,74,74,el_end,B_End,2020-10-20 00:57:20.185797+00:00,1,,,22.5,13,The experiment is simpler than the ones I have done before.,No.,1991,1,Arts/ Social Sciences,Graduate student,H2A (75%-79%),Indonesian,,ID,,1-2 years,3,The higher odds to get more payoffs.,1,0,0,0,0,,0,0,0,0,0,0,3,50,0,150,1,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
14,snylxivy,P14,0,74,74,el_end,B_End,2020-10-20 00:57:22.185860+00:00,1,,,17.5,14,I'm interested in knowing what others' answers are,No,2000,1,Arts/ Social Sciences,2nd-year undergraduate,H2B (70%-74%),Indonesian,,ID,,2-5 years,0,,0,0,0,0,0,the amount of money i receive,0,1,1,1,0,0,4,25,25,100,1,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
15,dtiydz82,P16,0,74,74,el_end,B_End,2020-10-20 00:57:47.396787+00:00,1,,,12.5,15,The experiment seemed to be testing how generous people would be if they had sometime to lose from it. Any person trying to maximise their own wealth would not have any incentive to be generous.,No.,2000,0,Science,3rd-year undergraduate,H2A (75%-79%),Australian,,AU,,Born in Australia,4,,0,0,0,0,0,"The maximum payoff for investment X was equal to the minimum payoff for investment Y. It made no sense to pick investment X, so I was very confident that the leader picked investment Y. There was a small chance that the leader decided to be generous, but it was very unlikely, as the leader would have to act against their own interests.    If the maximum payoff for investment X exceeded the minimum payoff for investment Y, then there was a slightly greater chance of the leader picking X. The leader may see some individual benefit from picking investment X but it was still very unlikely.",0,1,0,1,0,0,1,50,0,0,0,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
16,0s153bql,P15,0,74,74,el_end,B_End,2020-10-20 00:57:47.441296+00:00,1,,,20.5,16,Task one was not very clear,"In task one, it would help to have an example which includes the payment summary, once the computer randomly decides which payment method to follow",1992,0,Engineering,Graduate student,H1 (80%-100%),Italian,,IT,,Less than 1 year,2,The earnings as a leader,1,0,1,0,0,,0,0,0,0,0,0,3,30,20,110,1,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
17,w0nd7yoc,P18,0,74,74,el_end,B_End,2020-10-20 00:58:11.910627+00:00,1,,,2.5,17,The experiment was fun and really well-conducted considering that it had to be delivered via Zoom. The detailed step by step instructions were very helpful.,"No, both experiments were very clear as they were logically broken down with examples.",1992,0,Engineering,Graduate student,H1 (80%-100%),Indian,,IN,,1-2 years,3,,0,0,0,0,0,"The main factor was 'what would I have done if I was the leader'. Logically, for the leader, it always made sense to choose investment Y as there was a higher payout regardless of if the investment failed. Therefore, I believed others would pick the same and hence I gave a low probability of them choosing investment X.",1,1,0,0,0,0,1,50,0,0,0,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
18,mh151mgx,P17,0,74,74,el_end,B_End,2020-10-20 00:58:40.686810+00:00,1,,,7.5,18,It was interesting to predict the decisions made by other participants.,No,1990,1,Engineering,Graduate student,H1 (80%-100%),Indian,,IN,,1-2 years,2,,0,0,0,0,0,"I considered that If I were the leader, what decision would I make in the experiment, and based on that, I predicted the leader's decisions.",0,1,0,0,0,0,2,25,25,100,1,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
19,9ruhpgs8,P19,0,74,74,el_end,B_End,2020-10-20 01:00:54.051928+00:00,1,,,32.5,19,Okay. Went smoothly without an issue.,None,1988,0,Engineering,Not a student,Not applicable (first semester at University or not a student),Sri Lankan,,LK,,More than 5 years,8,The risk free return for me  The probability of success of inversment,1,1,1,0,0,,0,0,0,0,0,0,3,50,0,150,1,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
20,a82qk77b,P20,0,74,74,el_end,B_End,2020-10-20 01:01:03.227573+00:00,1,,,0,20,I think it was okay.,"Nope, the instructions were clear.",1998,0,Arts/ Social Sciences,3rd-year undergraduate,H2A (75%-79%),Indonesian,,ID,,2-5 years,6,,0,0,0,0,0,How much investment would return.,0,1,0,1,0,0,3,50,0,0,0,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
21,yspo9ibj,P22,0,74,74,el_end,B_End,2020-10-20 01:01:29.206387+00:00,1,,,16.5,21,I think the experiment today was interesting and easy to complete,"Yes, I felt like the instructions for experiment one was a bit confusing and complicated to understand. Especially with the success rate and payoff to leaders",1999,1,Commerce (non-Economics),3rd-year undergraduate,H2B (70%-74%),Australian,,MY,,More than 5 years,1,,0,0,0,0,0,"I considered most the fact that the amount received for success in Investment X is almost the same as the failed case in Investment Y. Therefore, the best choice for the leader will always be Investment Y and thus my numbers are higher. However, hopefully the leader is kind so some of my numbers are a bit higher.",1,1,0,0,0,0,2,40,10,130,1,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
22,ux9a6mgg,P24,0,74,74,el_end,B_End,2020-10-20 01:01:58.143210+00:00,1,,,13.75,22,"I thought it was very interesting, although I did think it was (perhaps) flawed in that, in section 1, choosing the 2nd option as the Leader would pretty much always lead to either equal or increased reward. It is unlikely that leaders would be THAT concerned about the potential outcome on the others in their group when the second option was so clearly better for the leader in every situation.","No, it was all very clear.",1999,1,Arts/ Social Sciences,3rd-year undergraduate,H2B (70%-74%),Australian,,AU,,Born in Australia,3,"I only considered my own potential takings. Given that the 2nd investment would generally result in equal takings should the investment fail to a successful 1st investment, it would be foolish as the leader to choose the 1st investment. There was no risk for me, as I knew I would always end up with the best result if I chose the 2nd investment: even if it failed, it was still an equal result to success with the 1st investment",1,0,0,0,0,,0,0,0,0,0,0,2,25,25,25,0,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
23,lv90f205,P21,0,74,74,el_end,B_End,2020-10-20 01:02:20.811041+00:00,1,,,10,23,The experiment instructions were clear and easy to follow.,Most of the experiment was clear. I was just a little confused about Task 2 since it didn't specify how many rounds Task 2 consists of.,1995,1,Commerce (Economics),Graduate student,P (50%-64%),Australian,,VN,,More than 5 years,1,,0,0,0,0,0,I put myself in the shoes of the leader and made the decision that I think I would if I were the leader. I made this decision by considering which investment would yield the highest possible payoff.,1,1,0,0,0,0,0,50,0,0,0,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
24,xrxrx2p5,P23,0,74,74,el_end,B_End,2020-10-20 01:03:36.298564+00:00,1,,,10.5,24,"Generally, I thought well of the experiment.    I found that the experimenter spoke clearly, and the experiment was generally clear. I found in Task 2 that I was unsure of how other people would divide the ECU currency which I found to be an interesting dilemma.","I was initially confused by the Task 1 instructions, as I did not clearly understand that we were to indicate how likely it was that our Leader chose Investment X, as opposed to either of the Investments however this was cleared up during the process of the practice questions.",2002,1,Law,1st-year undergraduate,H2A (75%-79%),Australian,,AU,,Born in Australia,0,,0,0,0,0,0,"I factored in the likelihood of the Leader selecting an Investment, based only on their return, as well as them considering the payment if successful or failed to the group members.     I also considered the percentage of success or failure according to the investments and how my Leader may consider those in according to the outlay and return information.",1,1,1,1,1,0,4,40,10,10,0,,0,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
1,pew57zi9,P2,0,74,74,el_end,B_End,2020-10-21 22:53:36.075689+00:00,1,,,11.25,1,I think it was an interesting experiment considering that I have no background on investment and finance whatsoever. Though I felt the whole experiment duration was quite long (needing to wait for all participants etc) - not sure if this can be improved by giving time limit?,It was very clear especially given the practice questions,1998,1,Other,Graduate student,H2A (75%-79%),Malaysian,,MY,,2-5 years,3,I looked at the percentage risk (75 or 25%) and the amount I'll be getting at the end for both options,1,0,1,0,0,,0,0,0,0,0,0,2,25,25,25,0,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
2,abwfsupp,P1,0,74,74,el_end,B_End,2020-10-21 22:53:38.266711+00:00,1,,,15.5,2,Generally good and clearly specified.,No.,1996,1,Commerce (non-Economics),Graduate student,H1 (80%-100%),Chinese,,CN,,2-5 years,3,,0,0,0,0,0,The best interest of the leader.,1,1,0,0,0,0,1,40,10,10,0,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
3,x61n7jrx,P3,0,74,74,el_end,B_End,2020-10-21 22:54:27.980983+00:00,1,,,15,3,I found it quite interesting. We were asked to make economic decisions that involved investments. Our choices reflected our thought process in the tasks.,No. All parts were clear.,1990,0,Other,Graduate student,H1 (80%-100%),Malaysian,,MY,,1-2 years,4,,0,0,0,0,0,"I made predictions based on the leader's expected gain from each decision. I assumed that the leader would look out for their own best interest and choose the investment decision that maximised their financial gain. From these calculations, I selected the best choice between Investment X and Y that the leader would most likely choose.",1,1,0,1,0,0,1,50,0,0,0,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
4,0toh9wuh,P5,0,74,74,el_end,B_End,2020-10-21 22:55:00.594744+00:00,1,,,12.5,4,The subject being studied was unclear. I suppose that's the point though. Overall it was run effectively. The waiting times were frustrating though.,I had no issue understanding what was required and the outcomes.,2001,-1,Science,1st-year undergraduate,H2A (75%-79%),Australian,,AU,,Born in Australia,0,The outcome for myself. There was no or little benefit to choosing the safe investment given that the fail outcome would give the same return on the risky one. If the group members receive compensation based on their assessment of the likelihood of me choosing X or Y they should also always choose Y. Because it is impersonal seeing only P# I have no reason to choose a lower return investment and have them clueless about which option to guess I chose.,1,0,0,0,0,,0,0,0,0,0,0,4,50,0,150,1,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
5,o29rdhti,P7,0,74,74,el_end,B_End,2020-10-21 22:56:13.932506+00:00,1,,,0,5,Nice and straightforward,No,2000,0,Science,3rd-year undergraduate,H2A (75%-79%),Malaysian,,MY,,More than 5 years,1,,0,0,0,0,0,"Considered the amounts and chances of winning each amount    I considered if equity was relevant to the leader's decision, and the chances whether they would value their own gain (gaining a larger amount) more than that of the group's.",1,1,0,1,0,0,5,50,0,0,0,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
6,yc0uo4ow,P6,0,74,74,el_end,B_End,2020-10-21 22:56:18.092183+00:00,1,,,7.5,6,It was straight-forward and easy to understand.,No.,2001,0,Science,2nd-year undergraduate,N (0%-49%),Australian,,AU,,Born in Australia,0,,0,0,0,0,0,If they considered the return on investment of the other group members,1,1,1,0,1,0,4,50,0,150,1,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
7,fenevsvx,P9,0,74,74,el_end,B_End,2020-10-21 22:56:39.670225+00:00,1,,,12.5,7,very interesting to know what drives my decision making- thinking about group needs vs individual needs,no,1998,1,Arts/ Social Sciences,Not a student,Not applicable (first semester at University or not a student),Australian,,ZA,,More than 5 years,0,1. the outcome of my payout vs the outcome of my group members payouts  2. the risk of initial investment e.g. 50 vs 250 compared to the payout if it succeeded,1,1,1,0,0,,0,0,0,0,0,0,2,50,0,0,0,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
8,tfux3seo,P4,0,74,74,el_end,B_End,2020-10-21 22:56:41.380649+00:00,1,,,14.5,8,"Interesting, the instructions are easy to understand but it takes quite some time to make decision.",No.,1996,0,Science,Graduate student,P (50%-64%),Malaysian,,MY,,2-5 years,5,,0,0,0,0,0,The high risk but high returns.,1,1,0,0,0,0,1,50,0,0,0,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
9,067a3pzo,P8,0,74,74,el_end,B_End,2020-10-21 22:57:21.018675+00:00,1,,,11,9,It is well-ogranised.,"No, everything is pretty clear.",1986,0,Engineering,Graduate student,H1 (80%-100%),Chinese,,CN,,More than 5 years,5,,0,0,0,0,0,high returns when considering the success and fail.,0,1,0,0,0,0,2,30,20,20,0,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
10,onzalfjd,P11,0,74,74,el_end,B_End,2020-10-21 22:57:38.008719+00:00,1,,,8,10,I found the experiment very well conducted as all the instructions were extremely clear. I am delighted to have been a part of the experiment as it was my first one and I really enjoyed it!,N/A,1996,0,Commerce (non-Economics),Not a student,N (0%-49%),Indian,,IN,,2-5 years,0,"The main factor I considered was the payoffs to each individual of the group, as well as my payoff in the situation where the investment would fail.",1,1,1,0,0,,0,0,0,0,0,0,3,30,20,110,1,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
11,15iqh5z3,P10,0,74,74,el_end,B_End,2020-10-21 22:57:43.310564+00:00,1,,,8,11,Felt like it is unlikely in any case for the leader to pick Investment X.,No. Everything is clear.,1992,0,Engineering,Graduate student,H2A (75%-79%),Malaysian,,MY,,Less than 1 year,4,,0,0,0,0,0,"Looking at worst case scenario for leader picking X, and how much better it would be if he picked Y.",1,1,0,1,0,0,1,50,0,150,1,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
12,218at1ca,P12,0,74,74,el_end,B_End,2020-10-21 22:57:47.960797+00:00,1,,,6.5,12,"I think it was interesting - the questions were all very straight forward but it took me a long time to answer because I thought about what I would do, then what others would do, then reflected again about what I would do based on what I thought others would do and if I was being fair, reasonable pessimistic about others.","No, it was all clear.",1985,1,Education,Graduate student,H2A (75%-79%),Australian,,AU,,Born in Australia,1,,0,0,0,0,0,"I thought about what was in it for them and the fact that no one would ever know their decision. I also thought that under normal circumstances, people might be more ""fair"" to others but under current financial hardships maybe people would be more prone to looking out for themselves, especially if no one ever knows about their decisions.",1,0,1,1,1,0,3,20,30,30,0,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
13,9e2fv17n,P17,0,74,74,el_end,B_End,2020-10-21 22:58:49.310875+00:00,1,,,13,13,I thought it was quite interesting to see what type of Investor leader I would be. Looking out for myself or the people in my team.,"I was not clear in the initial task instructions, Felt like there was a lot to read and I thought I would be missing major details. This would be better if it is given out in parts rather than one entire list of instructions so that it is made easier for the reader. Else, having it in parts with practice tests gives the participant more confidence.",1995,1,Commerce (non-Economics),Graduate student,H2B (70%-74%),Indian,,AE,,1-2 years,2,"I looked at the chances of success and failure, the amount that my team members would receive if the investment succeeded or failed and the amount that I would receive if the experiment succeeded or failed.",0,0,1,0,0,,0,0,0,0,0,0,4,30,20,110,1,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
14,g9qbo2z2,P13,0,74,74,el_end,B_End,2020-10-21 22:58:59.299196+00:00,1,,,12,14,I was suffered from a really hard time making a decision in task 1. Just because it is hard to make a decision,"Making choice for task 1 makes me a little bit confused because if we make an investment together, and we could share the income, I might make a different choice in it.   I hope I could be clearly explained how this income will be divided.",1995,1,Other,Graduate student,H2A (75%-79%),Chinese,,CN,,1-2 years,20,,0,0,0,0,0,I mainly considered the total income of the group.,0,0,0,1,0,0,4,20,30,90,1,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
15,i5smr2kx,P16,0,74,74,el_end,B_End,2020-10-21 22:59:06.664079+00:00,1,,,18.5,15,"Pretty good, well-organised",It's quite clear,1995,0,Engineering,2nd-year undergraduate,H2A (75%-79%),Hong Konger,,OTHER,Hong Kong,1-2 years,0,,0,0,0,0,0,"The gains, and the chances to earn more.",0,0,1,1,0,0,3,50,0,150,1,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
16,mvbciyk3,P18,0,74,74,el_end,B_End,2020-10-21 22:59:29.300571+00:00,1,,,8.75,16,it was a test to see what people in power would do whether they would be selfish or not.,no,1997,0,Commerce (non-Economics),Not a student,P (50%-64%),Burmese,,MM,,2-5 years,1,what would be the most payoff for me,1,0,0,0,0,,0,0,0,0,0,0,4,25,25,25,0,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
17,ikvf4ms5,P14,0,74,74,el_end,B_End,2020-10-21 22:59:47.143709+00:00,1,,,12,17,It was interesting and quite fun.,No. Everything was clear.,1999,1,Psychology,3rd-year undergraduate,H2A (75%-79%),Indian,,IN,,2-5 years,0,,0,0,0,0,0,#NAME?,1,1,0,1,0,0,4,20,30,90,1,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
18,dl1gh5uv,P19,0,74,74,el_end,B_End,2020-10-21 23:00:37.813343+00:00,1,,,4,18,"It was okay, very straightforward, the choices seemed obvious.",no,1991,0,Science,Graduate student,Not applicable (first semester at University or not a student),Polish,,PL,,2-5 years,11,,0,0,0,0,0,Leader's benefit,1,1,0,1,0,0,1,50,0,0,0,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
19,2rz8nh6f,P20,0,74,74,el_end,B_End,2020-10-21 23:00:41.099422+00:00,1,,,7.5,19,Good,No,1999,1,Science,1st-year undergraduate,H2A (75%-79%),Australian,,AU,,Born in Australia,5,Overall utility,0,1,0,1,0,,0,0,0,0,0,0,2,50,0,0,0,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
20,4csaonaa,P15,0,74,74,el_end,B_End,2020-10-21 23:01:07.266196+00:00,1,,,11.5,20,It's really interesting and encourages to make quick decision.,all good,1985,0,Arts/ Social Sciences,Graduate student,H1 (80%-100%),Nepalese,,NP,,Less than 1 year,1,,0,0,0,0,0,mutual benefits.,0,1,0,0,0,0,4,40,10,130,1,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
21,24rq67r9,P23,0,74,74,el_end,B_End,2020-10-21 23:01:38.282845+00:00,1,,,8.75,21,"It was quite straight forward. The instructions were clear, but it was difficult to formulate the answers for the probabilities without feedback from what the other people in the group were doing.","It was difficult to understand the objective of how the experiment works or what the results will be, but otherwise, it was a good experiment. Thanks!",1999,1,Commerce (non-Economics),3rd-year undergraduate,H3 (65%-69%),New Zealander,,NZ,,2-5 years,2,,0,0,0,0,0,"I considered what I would answer as a leader respectively, and it was almost always to go for Investment Y with the higher payoff if it succeeds.",1,1,1,0,0,0,4,25,25,25,0,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
22,epm0gynr,P21,0,74,74,el_end,B_End,2020-10-21 23:01:46.307121+00:00,1,,,13,22,"I like the way its easy to understand and make decision based on your intuition. Mainly the experiments follows a random process and decide based on experimenter's decisions. Overall, great experience, thank for the opportunity.","Mostly all parts were clear, but I got some questions wrong in assessment part.",1987,0,Engineering,Graduate student,P (50%-64%),Pakistani,,PK,,2-5 years,8,"I mainly looked at the success rate, but as far as I know there is no other information that help decide for the decision. So, I generally followed the success rate criteria.",0,0,1,0,0,,0,0,0,0,0,0,3,30,20,110,1,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
23,a0o2oel8,P24,0,74,74,el_end,B_End,2020-10-21 23:01:49.069255+00:00,1,,,10.5,23,Very tricky and massive cognitive efforts required to engage with the task.,"possibly from task 1, ""the return from the investment option will be different"", I am not sure what return means. But during the task it seems that the problem doesn't really bother me.",1999,0,Psychology,2nd-year undergraduate,H1 (80%-100%),Chinese,,CN,,2-5 years,1,,0,0,0,0,0,based on my own choice if I were to make a decision as a leader. as well as considering the possible trend of how people may answer this question.,1,1,0,0,0,0,3,40,10,10,0,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
24,0u50ehtd,P22,0,74,74,el_end,B_End,2020-10-21 23:02:14.584857+00:00,1,,,14,24,"Overall it feels like a measurement between rationality, selfishness, probablity measurement, etc.","It feels like the whole experiment is set in a ""pseudo"" condition where I don't think I have actually been matched with other 2 players, instead, I am performing it myself with no interaction with others (indeed I admit I am doing the study together with other participants at the same time)",1996,0,Science,2nd-year undergraduate,H1 (80%-100%),Chinese,,CN,,1-2 years,2,,0,0,0,0,0,1. My leader's prioritised self-consideration in terms of putting his/her rewards first than the non-leader peers    2. His potential willingness to take the risk in order to achieve the higher reward and avoid possible huge loss.    3. Whether/likelihood of the leader is of an egoism type or altruism type,1,1,1,0,0,0,1,40,10,130,1,,0,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
