participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.comments_general,player.comments_unclear,player.year_birth,player.female,player.study_field,player.study_lvl,player.gpa,player.nationality,player.other_nationality,player.country_born,player.other_country_born,player.years_lived_australia,player.past_experiments,player.reasons_effort_general,player.effort_fac_leader_payoff,player.effort_fac_member_payoff,player.effort_fac_diff_return,player.effort_fac_zero,player.effort_fac_none,player.reasons_beliefs_general,player.belief_fac_leader_payoff,player.belief_fac_strategy,player.belief_fac_member_payoff,player.belief_fac_diff_return,player.belief_fac_zero,player.belief_fac_none,player.belief_dictator_gave,player.risk_invest,player.risk_keep,player.risk_payoff,player.risk_success,player.droppedoutRG,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
18,9jy7ynhm,P18,0,74,74,el_end,B_End,2020-10-12 23:01:36.537617+00:00,1,,,7.5,18,feel that the decisions are easy to make,no,1995,0,Commerce (non-Economics),2nd-year undergraduate,H1 (80%-100%),Malaysian,,MY,,More than 5 years,4,returns to the leader,1,0,1,0,0,returns to the leader,1,1,0,0,0,0,0,50,0,150,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
19,4bivot8d,P19,0,74,74,el_end,B_End,2020-10-12 23:05:54.738787+00:00,1,,,2.5,19,good,no,1995,1,Science,Graduate student,H2A (75%-79%),Australian,,JP,,More than 5 years,1,there were no factors. just went with my gut feeling,0,0,0,0,1,same as previous comment. just went with my gut feeling,0,0,0,0,0,1,4,50,0,0,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
20,zc72g7re,P20,0,74,74,el_end,B_End,2020-10-12 23:06:05.215463+00:00,1,,,20.5,20,It was interesting and well organized,All parts of the experiment were clearly communicated without any trouble.,1994,0,Other,Graduate student,H2A (75%-79%),Indian,,IN,,1-2 years,2,"The payoff for my team and my personal payoffs, higher odds of winning",1,1,1,0,0,The probability of the leader having more to gain than the team members,1,0,1,1,0,0,2,30,20,110,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
21,aeseakbz,P21,0,74,74,el_end,B_End,2020-10-12 23:06:23.795276+00:00,1,,,13,21,difficult,no,1999,1,Arts/ Social Sciences,3rd-year undergraduate,H1 (80%-100%),Hong Konger,,OTHER,Hong Kong,More than 5 years,1,good chance to suceed with decent payoff to both leader and members,1,1,1,0,0,"how i would've made the investment, considering success rate and payoffs",1,1,1,1,0,0,5,15,35,80,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
22,xzxd49pl,P22,0,74,74,el_end,B_End,2020-10-12 23:06:36.427172+00:00,1,,,13.5,22,It was a really interesting experiment. It really made me think on a larger scale (ie. not just my own decision but the decisions of others as well).,"No, the instructions were clear and concise.",1999,1,Medicine,Graduate student,H1 (80%-100%),Malaysian,,MY,,2-5 years,2,"My own benefit and the returns I would receive. At the same time, I considered the returns my groupmates would receive IF I was the leader and the high success of failing and them receiving very low returns. However, I considered the likelihood that other members making the same decision (benefiting themselves) and so made my final decision.",1,0,1,0,0,"The expected payout the leader will receive and the fact that the leader does not risk losing much investing in either X or Y. Hence, likely that he/she would take the risk and invest in Y.",1,1,1,0,0,0,2,30,20,20,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
23,c8i93dxa,P23,0,74,74,el_end,B_End,2020-10-12 23:06:58.502122+00:00,1,,,4.5,23,"It was good, but the questions were similar and quite repetitive, which could be improved with different case scenarios","No. Can improve the overall the situations, which seems repetitive",1998,0,Engineering,Graduate student,H2A (75%-79%),Indian,,IN,,1-2 years,1,providing equal and decent opportunity to all,1,0,1,0,0,providing equal and decent opportunity to all  there was no zero returns which pushed me to go for more risk,1,1,1,1,0,0,3,20,30,90,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
24,9qtz9748,P24,0,74,74,el_end,B_End,2020-10-12 23:07:47.057594+00:00,1,,,11.5,24,good,no,1991,0,Science,Graduate student,H2A (75%-79%),Australian,,AU,,More than 5 years,2,success rate  payment,0,1,1,0,0,payment rates  success rate,1,1,0,1,0,0,3,30,20,110,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
1,73jj0kui,P1,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:53:24.220743+00:00,1,,,0,1,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
2,zd8r68u7,P4,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:54:02.920116+00:00,1,,,0,2,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
3,6r1h3bp3,P2,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:54:30.968350+00:00,1,,,0,3,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
4,xtpe7wac,P5,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:55:03.993976+00:00,1,,,0,4,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
5,4vkr1ueb,P6,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:55:07.363461+00:00,1,,,0,5,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
6,18ke45ob,P7,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:55:29.178119+00:00,1,,,0,6,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
7,p51nzlcr,P3,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:55:35.378536+00:00,1,,,0,7,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
8,ihakt6if,P8,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:55:45.468265+00:00,1,,,0,8,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
9,kj8olqky,P9,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:56:00.724751+00:00,1,,,0,9,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
10,ndt3r2px,P10,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:56:23.339492+00:00,1,,,0,10,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
11,r8q7rkar,P12,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:57:03.583164+00:00,1,,,0,11,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
12,idpxsic3,P14,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:57:56.440071+00:00,1,,,0,12,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
13,lqzgti7k,P11,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:57:58.713887+00:00,1,,,0,13,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
14,pk2tcqiq,P13,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:58:10.259649+00:00,1,,,0,14,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
15,yqvvgxmp,P15,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:58:21.857405+00:00,1,,,0,15,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
16,brj1vmm1,P17,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:58:24.976845+00:00,1,,,0,16,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
17,pu1jbcmq,P16,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:58:38.808017+00:00,1,,,0,17,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
18,u99nc061,P18,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:58:45.535221+00:00,1,,,0,18,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
19,lxyu1rwz,P19,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:59:00.219160+00:00,1,,,0,19,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
20,xayn1kqj,P22,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:59:43.675225+00:00,1,,,0,20,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
21,03ddf2md,P20,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:59:53.030189+00:00,1,,,0,21,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
22,fu63wxnx,P23,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 01:00:10.416775+00:00,1,,,0,22,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
23,sajlxjje,P21,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 01:00:15.209357+00:00,1,,,0,23,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
24,y30ai5sc,P24,0,73,74,el_end,A_Dropout,2020-10-13 01:00:51.082223+00:00,1,,,0,24,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
1,ztnfame5,,0,0,74,,,,0,,,0,1,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
2,njje16ts,,0,0,74,,,,0,,,0,2,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
3,nrxjezgd,,0,0,74,,,,0,,,0,3,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
4,ug6ubh7u,,0,0,74,,,,0,,,0,4,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
5,zzus9bu1,,0,0,74,,,,0,,,0,5,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
6,446oer1n,,0,0,74,,,,0,,,0,6,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
7,wmpxqpy0,,0,0,74,,,,0,,,0,7,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
8,zp6myxti,,0,0,74,,,,0,,,0,8,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
9,5htmuzvy,,0,0,74,,,,0,,,0,9,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
10,gcs81tqg,,0,0,74,,,,0,,,0,10,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
11,e9krmwaq,,0,0,74,,,,0,,,0,11,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
12,u0l9qwsz,,0,0,74,,,,0,,,0,12,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
13,e1h62bvp,,0,0,74,,,,0,,,0,13,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
14,9rwzklq4,,0,0,74,,,,0,,,0,14,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
15,5od53xxj,,0,0,74,,,,0,,,0,15,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
16,9h6kwq7l,,0,0,74,,,,0,,,0,16,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
17,0v2i687b,,0,0,74,,,,0,,,0,17,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
18,nvay2r49,,0,0,74,,,,0,,,0,18,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
19,grq6o7po,,0,0,74,,,,0,,,0,19,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
20,9tq8yz0y,,0,0,74,,,,0,,,0,20,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
21,k6sadcrw,,0,0,74,,,,0,,,0,21,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
22,ldwoenrd,,0,0,74,,,,0,,,0,22,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
23,af8igobr,,0,0,74,,,,0,,,0,23,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
24,ervst6sx,,0,0,74,,,,0,,,0,24,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
1,zj4125k6,P1,0,74,74,el_end,B_End,2020-10-13 01:21:58.846082+00:00,1,,,7.5,1,the experiment was quite tricky and needed lot of thought process.,no,1980,1,Science,Graduate student,Not applicable (first semester at University or not a student),Pakistani,,PK,,2-5 years,2,I considered that being a leader I should opt for investment X which has more chances of success.,0,0,1,0,0,,0,0,0,0,0,0,3,50,0,0,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
2,v4mg2u4z,P2,0,74,74,el_end,B_End,2020-10-13 01:21:59.564166+00:00,1,,,8.75,2,It was straightforward. I think it tried to trick people who are not familiar with basic probability.,No,1992,0,Science,3rd-year undergraduate,H2A (75%-79%),Australian,,AU,,Born in Australia,5,,0,0,0,0,0,Whether the reward to the leader if experiment Y failed is at least as good as the reward to the leader if experiment X succeeded.,1,1,0,1,0,0,4,25,25,25,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
3,tns0wzjp,P3,0,74,74,el_end,B_End,2020-10-13 01:22:00.153190+00:00,1,,,17,3,"maybe, It was a simple test of probability. You decision should not change based on emotions, but on the basis of number and math.","No, not at all.",1998,0,Commerce (non-Economics),Graduate student,H2A (75%-79%),Indian,,IN,,Less than 1 year,1,,0,0,0,0,0,Equality of payment. less risk taker. Better understanding of numbers and stats.,0,1,0,0,0,0,6,20,30,90,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
4,8dli8adx,P4,0,74,74,el_end,B_End,2020-10-13 01:22:00.682410+00:00,1,,,15,4,"language is rather abstract, but clarifications were ok.","question 2 was harder to undestand, but nothing to serious or that the experiemnter wasn't capable to help to understand",1987,0,Other,Graduate student,H1 (80%-100%),Chilean,,CL,,2-5 years,0,"Leadership is about risk, then I pick the one with larger risk to me.",0,1,0,1,0,,0,0,0,0,0,0,0,50,0,150,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
5,6pa0y5dv,P5,0,74,74,el_end,B_End,2020-10-13 01:22:01.298757+00:00,1,,,15,5,"It was alright, decisions I needed to make were pretty straightforward","In Task 1, it was a bit confusing how there were so many different ways we can be randomly chosen to be paid but it wasn't too much and I understood it after doing the questions.",1998,0,Science,3rd-year undergraduate,H2A (75%-79%),Malaysian,,MY,,2-5 years,6,,0,0,0,0,0,The minimum they can individually gain whether the investment failed or succeeded. But also gave them the benefit of the doubt and assumed there's a chance they will be a team player despite being strangers.,1,0,0,0,0,0,0,50,0,150,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
6,1jbjjnmi,P6,0,74,74,el_end,B_End,2020-10-13 01:22:01.864558+00:00,1,,,3.5,6,"It was good. Efficiently done (in my opinion, better than the in-person experiments conducted at uni)",No,1992,1,Other,Graduate student,Not applicable (first semester at University or not a student),Sri Lankan,,LK,,1-2 years,2,,0,0,0,0,0,"The return if failed (higher the return, higher the chance of being selected)",1,1,0,0,0,0,4,30,20,20,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
7,cd74qwtr,P7,0,74,74,el_end,B_End,2020-10-13 01:22:02.615726+00:00,1,,,12.5,7,"It was okay. I understood what was being asked of me.    It would be better if ""words"" like s/he or him or her were replaced with they, them, and theirs. It is more inclusive and less untidy.",No.,1998,-1,Psychology,3rd-year undergraduate,H1 (80%-100%),Malaysian,,MY,,2-5 years,2,I chose the investment with the highest probability of success.,0,1,1,0,0,,0,0,0,0,0,0,4,25,25,100,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
8,43v6dviv,P8,0,74,74,el_end,B_End,2020-10-13 01:22:03.100023+00:00,1,,,10.5,8,Good,"The instructions and examples were very clear. In the event that something was not clear, the practice questions helped clarify it.",1994,1,Law,Graduate student,H3 (65%-69%),Australian,,MU,,More than 5 years,5,,0,0,0,0,0,Self-interest,1,1,0,0,0,0,3,40,10,10,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
9,i5ze771x,P9,0,74,74,el_end,B_End,2020-10-13 01:22:04.583474+00:00,1,,,21.5,9,interesting,no,2000,1,Agriculture,1st-year undergraduate,H2A (75%-79%),Australian,,AU,,Born in Australia,1,,0,0,0,0,0,I think most people will go with a safer option especially if there are other group members,0,0,1,1,1,0,4,40,10,130,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
10,xv0e03rn,P10,0,74,74,el_end,B_End,2020-10-13 01:22:05.110841+00:00,1,,,8.75,10,"It was fun, but it's not fair to make the payment is done by the second task.",All good and clear.,1991,1,Science,Graduate student,Not applicable (first semester at University or not a student),Iranian,,IR,,2-5 years,2,"I noticed to the outcome and chance of succeed, in all rounds the fail in Decision Y has an almost equal payoff for the leader with the succeed Decision X.",0,0,0,0,1,,0,0,0,0,0,0,4,25,25,25,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
11,8u0hdoyc,P11,0,74,74,el_end,B_End,2020-10-13 01:22:05.727785+00:00,1,,,7.5,11,It was pretty interesting.,"No, all instructions were clear.",1982,0,Commerce (non-Economics),Graduate student,H2A (75%-79%),Sri Lankan,,LK,,2-5 years,2,,0,0,0,0,0,"For me, it was always a case of 50/50.",0,0,0,1,0,0,2,0,50,50,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
12,f8wdsrhj,P12,0,74,74,el_end,B_End,2020-10-13 01:22:06.309137+00:00,1,,,6.5,12,it was an interesting experiment which allowed me to question some of my internal thought processes,no,1994,1,Medicine,Graduate student,H2B (70%-74%),Singaporean,,SG,,More than 5 years,2,,0,0,0,0,0,how much their payoff would be vs how much the members would be getting and at what cost,1,1,1,1,0,0,1,40,10,130,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
13,ynrat5rx,P13,0,74,74,el_end,B_End,2020-10-13 01:22:06.843680+00:00,1,,,14.75,13,It was easy and straightforward,No,1990,1,Engineering,Graduate student,H1 (80%-100%),Iranian,,IR,,2-5 years,5,the amount of money that I will receive if I success or fail,1,0,0,0,0,,0,0,0,0,0,0,1,35,15,15,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
14,vvivslvr,P14,0,74,74,el_end,B_End,2020-10-13 01:22:07.451282+00:00,1,,,16.25,14,Fun,No,1995,0,Engineering,Graduate student,H2B (70%-74%),Pakistani,,PK,,1-2 years,1,,0,0,0,0,0,I thought it obvious. Investment Y gave the leader a greater monetary sum regardless of success of failure.,1,1,1,1,0,0,4,0,50,50,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
15,c9ybaytz,P15,0,74,74,el_end,B_End,2020-10-13 01:22:08.022080+00:00,1,,,22.5,15,boring,no,1994,1,Other,Graduate student,H3 (65%-69%),Indian,,IN,,1-2 years,3,,0,0,0,0,0,I randomly chose the values,1,0,0,0,0,0,1,50,0,150,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
16,aahacg1g,P16,0,74,74,el_end,B_End,2020-10-13 01:22:08.557118+00:00,1,,,8.5,16,Very nicely organised with clear instructions and smooth overall running!,"Nope, all the instructions were clear.",2000,1,Biomedicine,2nd-year undergraduate,H2B (70%-74%),Indian,,IN,,1-2 years,4,"Differences in amount received when X succeeds and Y fails, payment for leader and member options",1,1,1,0,0,,0,0,0,0,0,0,1,50,0,150,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
17,ihw0mnlm,P17,0,74,74,el_end,B_End,2020-10-13 01:22:10.114253+00:00,1,,,2.5,17,Instruction is clear,All good,1996,1,Arts/ Social Sciences,Graduate student,H2A (75%-79%),Hong Konger,,OTHER,Hong Kong,2-5 years,5,,0,0,0,0,0,"As I don't know my leader, I tend to choose the median 50",1,1,0,0,0,0,4,25,25,25,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
18,fefmwfuq,P18,0,74,74,el_end,B_End,2020-10-13 01:22:10.551031+00:00,1,,,4,18,"Not bad, well held.",No,1999,1,Science,2nd-year undergraduate,H2B (70%-74%),Malaysian,,MY,,Less than 1 year,3,,0,0,0,0,0,"Payoff to leader mainly, I put myself in their shoes",1,1,0,1,0,0,2,15,35,80,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
19,zvuyenup,P19,0,74,74,el_end,B_End,2020-10-13 01:22:11.164963+00:00,1,,,15,19,I liked it. It was interesting and I am glad I did it.,"No, everything was clear but I had to read through the instructions for Task 1 a few times, though not because it was unclear, just so I could completely understand the payment process.",2000,1,Arts/ Social Sciences,2nd-year undergraduate,H1 (80%-100%),Australian,,AU,,Born in Australia,2,"Weighing up the benefits to leader/decision maker and benefits to the other members. If just considering the leader, it was almost always best to choose Investment Y, but if you wanted to also increase the chances of a high payoff to the members, you could choose Investment X instead.",1,0,1,0,0,,0,0,0,0,0,0,1,50,0,0,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
20,f5kd32e9,P20,0,74,74,el_end,B_End,2020-10-13 01:22:11.696366+00:00,1,,,16.95,20,It was good.,No all parts were very clear,1996,0,Science,Graduate student,H3 (65%-69%),Indian,,IN,,1-2 years,2,,0,0,0,0,0,The ECU units for investment Y was more so I thought the leader of the group would go for that investment.,1,1,0,0,0,0,1,10,40,40,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
21,66qlqkrf,P21,0,74,74,el_end,B_End,2020-10-13 01:22:12.130290+00:00,1,,,10.75,21,The experiment was well designed and the instructions were pretty clear and concise. It really helped me to think how the other person might have made the decision as I was not assigned the leader role.,All the parts of the experiment were made clear before the experiment began.,1993,0,Science,Graduate student,H2A (75%-79%),Indian,,IN,,2-5 years,5,,0,0,0,0,0,The main focus point was to calculate the return of the experiment from both X and Y. The leader might have most likely considered his return on investment before considering the other team members.,1,1,0,1,0,0,3,15,35,35,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
22,8xepd98c,P22,0,74,74,el_end,B_End,2020-10-13 01:22:12.725453+00:00,1,,,0,22,Nothing spectacular to shout about,no,1991,0,Other,Graduate student,Not applicable (first semester at University or not a student),Malaysian,,MY,,2-5 years,4,chances of succeed,0,0,1,0,0,,0,0,0,0,0,0,3,50,0,0,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
23,tkfw2ty7,P23,0,74,74,el_end,B_End,2020-10-13 01:22:13.200578+00:00,1,,,3.55,23,I think it is to test individual's greed.,"No, there aren't.",1991,0,Science,Graduate student,Not applicable (first semester at University or not a student),Vietnamese,,VN,,2-5 years,5,,0,0,0,0,0,"The return of the investment, then the success rate of the investment",1,0,0,0,0,0,3,10,40,70,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
24,3n7su44j,P24,0,73,74,el_end,A_Dropout,2020-10-13 01:22:13.706091+00:00,1,,,0,24,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,25,25,,0,1,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
